# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0051050	BP	p	positive regulation of transport	49/2037	449/11561	8.351200459842141e-05	5	49	0.005437824527994354	G001085, G001479, G001822, G004056, G004282, G004927, G007992, G008753, G008758, G009073, G010302, G010616, G010765, G011294, G012176, G012307, G012635, G012668, G012739, G013230, G013355, G013445, G013845, G014040, G014615, G016499, G016583, G016908, G018397, G018430, G019075, G020406, G020666, G021069, G022186, G022992, G022994, G023494, G023846, G023849, G023850, G025605, G026323, G026949, G027198, G027251, G027872, G027883, G027916
GO:0055080	BP	p	monoatomic cation homeostasis	27/2037	290/11561	8.492911357000754e-05	4	27	0.0054734412694864495	G002089, G003574, G003730, G004244, G004403, G004927, G005487, G006433, G006506, G006569, G006571, G007155, G012176, G012739, G013351, G014040, G015992, G016583, G016592, G019475, G020406, G022550, G022592, G025682, G027413, G027575, G028099
GO:0098657	BP	p	import into cell	24/2037	267/11561	8.501966693278646e-05	4	24	0.0054734412694864495	G001289, G001544, G001822, G004495, G004599, G004927, G010616, G010914, G011294, G014040, G014668, G016764, G017941, G018430, G019475, G019530, G021069, G021693, G022168, G022565, G022592, G023075, G023892, G024256
GO:0009967	BP	p	positive regulation of signal transduction	85/2037	692/11561	8.911520431677392e-05	6	85	0.005673004207763345	G000990, G001085, G001120, G001479, G001744, G001745, G001813, G001822, G002591, G003478, G003546, G003822, G003826, G003908, G004852, G005103, G005282, G005476, G006205, G006411, G006553, G006969, G007178, G007384, G007992, G008293, G008379, G008870, G010274, G010506, G010765, G011720, G011897, G012008, G012032, G012176, G012739, G012859, G013041, G013351, G013445, G013788, G013994, G014040, G014442, G014682, G015579, G015600, G015603, G016237, G016258, G016387, G016499, G016583, G016750, G017126, G017380, G018513, G018514, G019548, G019676, G020406, G020442, G020769, G020865, G021069, G021485, G021637, G021926, G022035, G022592, G023001, G023196, G023258, G023290, G023638, G024930, G025214, G026145, G026268, G027263, G027640, G027872, G027906, G028497
GO:0042391	BP	p	regulation of membrane potential	14/2037	186/11561	9.182075965451494e-05	3	14	0.005780649482117115	G004927, G005476, G006004, G011294, G012176, G013095, G014040, G016908, G019457, G019463, G019548, G021069, G022168, G027360
GO:0016050	BP	p	vesicle organization	13/2037	178/11561	9.490947975796354e-05	5	13	0.005909800665803249	G000832, G001369, G004212, G004220, G009695, G010548, G010616, G013480, G018719, G025955, G027413, G027575, G027883
GO:0044057	BP	p	regulation of system process	24/2037	265/11561	0.00011225861018502558	4	24	0.0068041854417998215	G000682, G003350, G004259, G004927, G005103, G006004, G010765, G011294, G011799, G012176, G012739, G014040, G016499, G016583, G016908, G017621, G020406, G021785, G026012, G026949, G027360, G027600, G028376, G028761
GO:0030003	BP	p	intracellular monoatomic cation homeostasis	23/2037	255/11561	0.00011962500926810368	5	23	0.0071666903981054035	G003730, G004244, G004403, G004927, G005487, G006433, G006506, G006569, G006571, G007155, G012176, G012739, G013351, G014040, G016583, G019475, G020406, G022550, G022592, G025682, G027413, G027575, G028099
GO:0060627	BP	p	regulation of vesicle-mediated transport	22/2037	247/11561	0.00013056937759236962	5	22	0.007749156550338811	G001085, G001544, G001822, G005542, G010302, G010616, G010914, G012668, G013355, G014040, G014302, G014615, G015854, G015864, G016592, G018422, G018430, G019075, G019321, G025605, G027738, G027883
GO:0010038	BP	p	response to metal ion	18/2037	216/11561	0.00013455037091109857	4	18	0.007799408143944264	G001479, G001998, G003550, G005476, G006654, G006904, G006938, G008878, G010274, G011095, G012072, G012739, G013001, G013095, G014040, G015485, G015489, G018139
GO:1903530	BP	p	regulation of secretion by cell	27/2037	284/11561	0.0001403528210265553	6	27	0.008036785907525617	G004927, G008621, G008753, G009073, G010765, G011294, G011783, G012176, G012739, G013355, G013445, G014040, G014302, G014615, G016499, G016583, G018430, G018528, G019321, G019457, G019463, G019989, G020406, G020759, G022208, G025605, G027251
GO:1903305	BP	p	regulation of regulated secretory pathway	3/2037	84/11561	0.00014470103382774552	8	3	0.008196134084674615	G013355, G014040, G018430
GO:0006885	BP	p	regulation of pH	3/2037	85/11561	0.0001468419356806731	5	3	0.008242679098922512	G014040, G022592, G027413
GO:0051952	BP	p	regulation of amine transport	1/2037	63/11561	0.00016217675801110805	5	1	0.009058843909493021	G016499
GO:0007602	BP	p	phototransduction	4/2037	93/11561	0.00017920463562639118	6	4	0.00968828553005813	G002340, G006553, G008320, G011294
GO:0099537	BP	p	trans-synaptic signaling	12/2037	164/11561	0.00018024717265224428	6	12	0.00968828553005813	G004599, G004927, G006834, G007629, G010548, G010914, G011294, G012796, G013095, G019530, G023494, G023698
GO:0099536	BP	p	synaptic signaling	12/2037	164/11561	0.00018024717265224428	5	12	0.00968828553005813	G004599, G004927, G006834, G007629, G010548, G010914, G011294, G012796, G013095, G019530, G023494, G023698
GO:0006952	BP	p	defense response	46/2037	419/11561	0.00018472078104835499	3	46	0.009882128169230071	G001037, G001369, G002089, G004322, G006205, G006411, G007050, G007269, G007609, G009631, G010464, G010548, G011691, G012072, G012859, G013355, G013593, G013946, G014442, G015600, G015602, G016397, G017073, G017126, G017343, G017464, G017941, G018071, G019457, G019463, G019960, G020501, G021069, G021722, G021926, G021940, G022168, G022268, G022752, G023024, G024143, G025469, G025637, G025642, G026734, G027263
GO:0045937	BP	p	positive regulation of phosphate metabolic process	41/2037	382/11561	0.00021154847985710022	7	41	0.011160161703572485	G001130, G001479, G002089, G004536, G004908, G006411, G006768, G006969, G007384, G009073, G009983, G010274, G010548, G012059, G013041, G013445, G014040, G015579, G015603, G016750, G017062, G017126, G017380, G018397, G020075, G020160, G020505, G020865, G021069, G021313, G021637, G022227, G022251, G023038, G023343, G024930, G026145, G026703, G026949, G027644, G028462
GO:0010562	BP	p	positive regulation of phosphorus metabolic process	41/2037	382/11561	0.00021154847985710022	6	41	0.011160161703572485	G001130, G001479, G002089, G004536, G004908, G006411, G006768, G006969, G007384, G009073, G009983, G010274, G010548, G012059, G013041, G013445, G014040, G015579, G015603, G016750, G017062, G017126, G017380, G018397, G020075, G020160, G020505, G020865, G021069, G021313, G021637, G022227, G022251, G023038, G023343, G024930, G026145, G026703, G026949, G027644, G028462
GO:0061024	BP	p	membrane organization	32/2037	317/11561	0.000230045852788148	4	32	0.011861413993307451	G000832, G006004, G006277, G006414, G006415, G007800, G008551, G009983, G010616, G010698, G011520, G011897, G012176, G012499, G014668, G015257, G015358, G016383, G016499, G018302, G020505, G020557, G021926, G023698, G023870, G024111, G026692, G026883, G027394, G027413, G027575, G028099
GO:0006937	BP	p	regulation of muscle contraction	2/2037	70/11561	0.00023572159587988454	6	2	0.011952912535115972	G004927, G027600
GO:0032940	BP	p	secretion by cell	13/2037	170/11561	0.0002360162633085646	5	13	0.011952912535115972	G002163, G004927, G007154, G008551, G010460, G011294, G011799, G013355, G014302, G018430, G019457, G019463, G021069
GO:0043270	BP	p	positive regulation of monoatomic ion transport	8/2037	128/11561	0.0002533876802473539	6	8	0.012775896532825654	G004927, G011294, G012307, G012635, G012739, G016908, G023494, G026949
GO:0023051	BP	p	regulation of signaling	213/2037	1488/11561	0.00026580495295808204	3	213	0.013284418591918179	G000682, G000755, G000990, G001085, G001120, G001215, G001362, G001369, G001479, G001565, G001744, G001745, G001813, G001822, G001823, G001998, G002126, G002229, G002384, G002553, G002591, G003109, G003350, G003478, G003546, G003574, G003646, G003822, G003826, G003908, G003931, G004009, G004283, G004403, G004599, G004852, G004908, G004927, G005103, G005156, G005217, G005282, G005476, G005540, G005843, G006004, G006205, G006271, G006274, G006411, G006553, G006917, G006969, G007050, G007159, G007178, G007236, G007384, G007428, G007609, G007819, G007992, G008025, G008293, G008379, G008483, G008621, G008753, G008870, G009073, G009470, G009526, G009786, G009916, G009993, G010274, G010468, G010506, G010535, G010765, G010954, G011294, G011720, G011783, G011799, G011897, G012008, G012032, G012176, G012568, G012668, G012739, G012796, G012811, G012859, G013041, G013351, G013355, G013445, G013771, G013788, G013994, G014040, G014095, G014343, G014442, G014569, G014615, G014660, G014664, G014682, G014953, G015301, G015510, G015579, G015600, G015602, G015603, G015714, G016020, G016237, G016258, G016282, G016387, G016499, G016583, G016592, G016750, G016819, G016829, G017126, G017380, G017480, G017815, G017941, G018012, G018397, G018430, G018513, G018514, G018528, G018644, G018931, G019039, G019457, G019463, G019548, G019676, G019749, G019970, G020158, G020406, G020442, G020708, G020759, G020769, G020865, G021069, G021313, G021358, G021485, G021520, G021531, G021637, G021722, G021819, G021926, G022035, G022175, G022268, G022592, G022727, G023001, G023024, G023038, G023164, G023196, G023258, G023290, G023450, G023455, G023618, G023638, G023694, G023698, G023782, G024143, G024930, G025076, G025214, G025273, G025469, G025568, G025637, G025642, G025682, G026145, G026268, G026323, G026423, G026577, G026703, G026764, G026825, G026883, G027263, G027521, G027640, G027872, G027884, G027906, G028497, G028536
GO:0051606	BP	p	detection of stimulus	15/2037	186/11561	0.00029110334591521934	2	15	0.014175737720956942	G001998, G002340, G004964, G005041, G006553, G006569, G006571, G007698, G008320, G011294, G012739, G016241, G018100, G021912, G022462
GO:0048878	BP	p	chemical homeostasis	51/2037	447/11561	0.00029314855775175344	2	51	0.014214586449281832	G000560, G001958, G002052, G002089, G003574, G003730, G004244, G004403, G004927, G005217, G005476, G005487, G006433, G006506, G006569, G006571, G006607, G007154, G007155, G008753, G011799, G012176, G012739, G013351, G014040, G014855, G015369, G015992, G016499, G016583, G016592, G018397, G018956, G019114, G019475, G020406, G020759, G020973, G021069, G021958, G022550, G022592, G025682, G025732, G026207, G026949, G027413, G027575, G027805, G028099, G028397
GO:0042327	BP	p	positive regulation of phosphorylation	38/2037	355/11561	0.00029491673190237166	8	38	0.014239729491642055	G001130, G001479, G002089, G004536, G004908, G006411, G006768, G006969, G007384, G009073, G009983, G010274, G010548, G012059, G013041, G014040, G015579, G015603, G016750, G017062, G017126, G017380, G018397, G020075, G020160, G020865, G021069, G021313, G021637, G022227, G022251, G023038, G023343, G024930, G026145, G026703, G026949, G028462
GO:0010646	BP	p	regulation of cell communication	213/2037	1487/11561	0.0003026445214845644	4	213	0.014490060177800886	G000682, G000755, G000990, G001085, G001120, G001215, G001362, G001369, G001479, G001565, G001744, G001745, G001813, G001822, G001823, G001998, G002126, G002229, G002384, G002553, G002591, G003109, G003350, G003478, G003546, G003574, G003646, G003822, G003826, G003908, G003931, G004009, G004283, G004403, G004599, G004852, G004908, G004927, G005103, G005156, G005217, G005282, G005476, G005540, G005843, G006004, G006205, G006271, G006274, G006411, G006553, G006917, G006969, G007050, G007159, G007178, G007236, G007384, G007428, G007609, G007819, G007992, G008025, G008293, G008379, G008483, G008621, G008753, G008870, G009073, G009470, G009526, G009786, G009916, G009993, G010274, G010468, G010506, G010535, G010765, G010954, G011294, G011720, G011783, G011799, G011897, G012008, G012032, G012176, G012568, G012668, G012739, G012796, G012811, G012859, G013041, G013351, G013355, G013445, G013771, G013788, G013994, G014040, G014095, G014343, G014442, G014569, G014615, G014660, G014664, G014682, G014953, G015301, G015510, G015579, G015600, G015602, G015603, G015714, G016020, G016237, G016258, G016282, G016387, G016499, G016583, G016592, G016750, G016819, G016829, G017126, G017380, G017480, G017815, G017941, G018012, G018397, G018430, G018513, G018514, G018528, G018644, G018931, G019039, G019457, G019463, G019548, G019676, G019749, G019970, G020158, G020406, G020442, G020708, G020759, G020769, G020865, G021069, G021313, G021358, G021485, G021520, G021531, G021637, G021722, G021819, G021926, G022035, G022175, G022268, G022592, G022727, G023001, G023024, G023038, G023164, G023196, G023258, G023290, G023450, G023455, G023618, G023638, G023694, G023698, G023782, G024143, G024930, G025076, G025214, G025273, G025469, G025568, G025637, G025642, G025682, G026145, G026268, G026323, G026423, G026577, G026703, G026764, G026825, G026883, G027263, G027521, G027640, G027872, G027884, G027906, G028497, G028536
GO:0051453	BP	p	regulation of intracellular pH	3/2037	79/11561	0.0003121619426756265	7	3	0.014638211262505202	G014040, G022592, G027413
GO:0006906	BP	p	vesicle fusion	3/2037	81/11561	0.00032753799767828285	7	3	0.015233859116506257	G000832, G010616, G027413
GO:0030641	BP	p	regulation of cellular pH	3/2037	81/11561	0.00032753799767828285	6	3	0.015233859116506257	G014040, G022592, G027413
GO:0032103	BP	p	positive regulation of response to external stimulus	16/2037	190/11561	0.00035827607741996246	5	16	0.01652856640566993	G003546, G004536, G007050, G007609, G010464, G012739, G013041, G014040, G014442, G016499, G017073, G017815, G021069, G021667, G027263, G027314
GO:0110053	BP	p	regulation of actin filament organization	4/2037	90/11561	0.0003969216148978004	8	4	0.018164344585383276	G011720, G011897, G014615, G026145
GO:0016192	BP	p	vesicle-mediated transport	66/2037	545/11561	0.00042575094636757965	4	66	0.019328414477524182	G001289, G001295, G001369, G001544, G001735, G001822, G002104, G002163, G003191, G004212, G004257, G004309, G004495, G004599, G004927, G005634, G006432, G006742, G007233, G007800, G008365, G008551, G009695, G010302, G010460, G010548, G010616, G010914, G011294, G011548, G011897, G012824, G013788, G014040, G014302, G014668, G015818, G015854, G015864, G017268, G017444, G017529, G017572, G017827, G018082, G018430, G019348, G019530, G021693, G022035, G022168, G022175, G022178, G022565, G022592, G022693, G022812, G023184, G023892, G024256, G025782, G026464, G027214, G027883, G028450, G028468
GO:0042592	BP	p	homeostatic process	75/2037	604/11561	0.00043240992732866484	1	75	0.019552821912341808	G000560, G001958, G002052, G002089, G002591, G003574, G003729, G003730, G004212, G004244, G004403, G004927, G005217, G005476, G005487, G006083, G006433, G006506, G006569, G006571, G006607, G006906, G007154, G007155, G008621, G008753, G008878, G009285, G010982, G011294, G011799, G012032, G012176, G012633, G012739, G013041, G013351, G014040, G014442, G014855, G015369, G015603, G015818, G015992, G016499, G016583, G016592, G018397, G018430, G018644, G018956, G019114, G019475, G020406, G020759, G020973, G021069, G021958, G022233, G022550, G022592, G023345, G023782, G025682, G025732, G026207, G026858, G026908, G026949, G027188, G027413, G027575, G027805, G028099, G028397
