ID	Ec_Head	En_Head	Ec_BodyCol/SC	I_ISC	Ec_Peduncle	Ec_Tentacle	I_FemGC	Ec_BasalDisk	I_Neuro	I_EarlyNem	I_MaleGC	I_En2N	En_Foot	En_BodyCol/SC	I_ZymoGl	I_GlProgen	I_StenoNB	I_DesmoNC	I_IsoNC	I_StenoNC	En_Tentacle	I_Ec1N	I_Ec4N	I_SpumMucGl	I_Ec3N	I_GranGl	I_DesmoNB	I_IsoNB	I_Ec2N	I_Ec1/5N	I_En1N	I_En3N	C_neuron	C_germline	C_nematoblast	C_nematocytes	C_gland_cell	C_progenitor	C_neuroprogenitor	C_EC_foot	C_EN_foot	C_tentacle	C_head	L_ENDODERM	L_ECTODERM	L_INTERSTITIAL
HVAEP1-G005725												1				1				1					1						1	1	1			1		1								
HVAEP1-G005727	1		1		1	1		1												1										1		1	1			1				1		1	1		1	
HVAEP1-G005729	1	1	1		1		1		1					1		1					1	1	1		1	1				1		1	1	1				1	1	1		1	1	1	1	
HVAEP1-G005730	1	1	1	1						1			1	1		1			1	1						1										1		1			1		1	1	1	1
HVAEP1-G005731																			1	1																1										
HVAEP1-G005732	1	1	1	1	1		1		1	1	1		1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G005733	1		1	1			1	1	1	1	1					1			1	1														1		1		1	1	1			1		1	1
HVAEP1-G005735					1		1	1					1																					1						1	1					
HVAEP1-G005736	1		1		1	1	1	1										1																1		1				1		1	1		1	
HVAEP1-G005738																	1										1	1							1											
HVAEP1-G005739	1	1	1	1	1	1	1	1	1	1				1		1				1				1										1		1	1	1	1	1		1	1	1	1	1
HVAEP1-G005740		1		1	1		1			1			1	1			1				1						1	1						1	1	1				1	1	1	1	1		1
HVAEP1-G005743	1	1	1	1	1		1	1	1	1	1		1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G005744		1	1	1	1		1		1	1	1						1																	1	1	1			1	1			1		1	1
HVAEP1-G005745	1		1	1	1		1	1	1	1	1			1		1	1							1										1	1	1	1	1	1	1			1	1	1	1
HVAEP1-G005746	1	1	1	1	1		1		1	1	1			1		1								1										1		1	1	1	1	1			1	1	1	1
HVAEP1-G005747		1						1				1	1	1					1		1								1	1		1	1			1				1	1	1	1	1		
HVAEP1-G005748		1	1					1					1	1				1	1		1										1		1			1				1	1	1	1	1	1	
HVAEP1-G005749			1	1	1		1		1		1					1			1		1		1		1				1				1	1		1		1	1	1		1			1	1
HVAEP1-G005750	1	1	1	1	1	1	1			1				1					1		1	1		1		1							1	1		1	1			1		1	1	1	1	1
HVAEP1-G005751	1		1		1			1																																1			1		1	
HVAEP1-G005752	1		1		1	1																																		1		1	1		1	
HVAEP1-G005754	1	1	1	1						1	1		1	1						1	1			1		1	1							1	1	1	1				1	1	1	1	1	1
HVAEP1-G005755		1						1				1	1	1	1	1			1					1		1		1			1		1		1	1	1	1		1	1		1	1		
HVAEP1-G005756			1	1			1		1	1				1											1			1			1		1	1	1	1			1					1	1	1
HVAEP1-G005757	1	1	1	1	1		1		1		1	1	1	1		1									1		1	1					1	1	1			1	1	1	1		1	1	1	1
HVAEP1-G005758	1		1		1	1																																		1		1	1		1	
HVAEP1-G005759	1	1	1	1	1		1		1	1			1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G005760	1	1	1	1	1		1		1	1	1		1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G005761	1	1	1	1	1	1	1		1	1	1			1		1	1																	1	1	1		1	1	1		1	1	1	1	1
HVAEP1-G005762	1	1	1	1	1	1	1	1	1	1	1		1	1		1	1																	1	1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G005763			1	1			1		1	1	1					1	1																	1	1	1		1	1						1	1
HVAEP1-G005764	1		1	1			1		1	1						1	1																	1	1	1		1	1				1		1	1
HVAEP1-G005765			1	1			1		1	1	1					1	1																	1	1	1		1	1						1	1
HVAEP1-G005766	1	1	1	1	1	1	1	1		1			1	1		1																		1		1		1		1	1	1	1	1	1	1
HVAEP1-G005767											1							1	1	1		1			1				1	1	1		1	1		1										
HVAEP1-G005768	1	1	1	1		1	1		1	1	1			1		1	1	1		1		1											1	1	1	1		1	1			1	1	1	1	1
HVAEP1-G005769							1				1							1		1			1										1	1		1										
HVAEP1-G005770	1	1	1	1	1	1	1		1	1			1	1		1	1							1			1	1						1	1	1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G005771			1			1		1			1				1							1							1	1	1		1	1						1		1			1	
HVAEP1-G005772	1		1		1	1																																		1		1	1		1	
HVAEP1-G005773				1										1																														1		1
HVAEP1-G005777	1	1	1	1	1		1		1	1			1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G005780							1																									1	1	1												
HVAEP1-G005781	1	1	1		1		1						1	1							1													1						1	1	1	1	1	1	
HVAEP1-G005782		1											1	1							1																				1	1	1	1		
HVAEP1-G005784	1		1		1											1	1				1		1								1		1		1			1		1		1	1		1	
HVAEP1-G005785		1											1	1							1			1													1				1	1	1	1		
HVAEP1-G005790		1							1				1	1							1							1							1				1		1	1	1	1		
HVAEP1-G005791		1											1	1							1																				1	1	1	1		
HVAEP1-G005796		1											1	1							1																				1	1	1	1		
HVAEP1-G005797		1											1	1		1					1																	1			1	1	1	1		
HVAEP1-G005800		1											1	1	1						1																				1	1	1	1		
HVAEP1-G005801		1											1	1							1																				1	1	1	1		
HVAEP1-G005804		1											1	1							1																				1	1	1	1		
HVAEP1-G005806	1	1	1										1	1							1			1				1							1		1				1	1	1	1	1	
HVAEP1-G005807		1	1			1							1	1					1		1					1						1	1			1					1	1	1	1	1	
HVAEP1-G005808	1	1	1		1	1		1					1	1							1	1											1							1	1	1	1	1	1	
HVAEP1-G005809		1	1			1							1	1						1	1															1					1	1	1	1	1	
HVAEP1-G005811	1			1		1	1	1		1			1	1				1	1	1		1											1	1		1				1	1	1	1	1		1
HVAEP1-G005813	1	1	1		1	1		1					1	1	1			1	1	1						1										1				1	1	1	1	1	1	
HVAEP1-G005814		1	1	1	1	1		1	1				1			1	1			1						1					1		1		1	1		1	1	1	1	1	1		1	1
HVAEP1-G005815		1		1		1			1	1		1		1	1		1			1	1	1		1									1		1	1	1		1			1	1	1		1
HVAEP1-G005816	1	1	1	1	1	1	1						1	1			1				1													1	1					1	1	1	1	1	1	1
HVAEP1-G005817	1	1	1	1	1	1	1	1					1	1							1			1										1			1			1	1	1	1	1	1	1
HVAEP1-G005820	1	1	1	1	1		1						1	1																				1						1	1		1	1	1	1
HVAEP1-G005821			1	1	1	1	1	1					1			1	1	1	1	1					1								1	1	1	1		1		1	1	1			1	1
HVAEP1-G005822																												1							1											
HVAEP1-G005823		1											1	1							1																				1	1	1	1		
HVAEP1-G005824	1	1	1		1	1							1	1							1																			1	1	1	1	1	1	
HVAEP1-G005825				1	1	1	1	1			1					1															1		1	1				1		1		1				1
HVAEP1-G005826		1	1	1	1		1	1	1	1	1	1		1			1						1										1	1	1	1			1	1			1	1	1	1
HVAEP1-G005827											1																							1												
HVAEP1-G005828	1		1		1	1	1	1										1	1	1														1		1				1		1	1		1	
HVAEP1-G005829	1	1	1	1			1		1	1	1			1		1		1																1		1		1	1				1	1	1	1
HVAEP1-G005830	1	1	1	1	1		1			1	1			1		1	1	1	1	1								1						1	1	1		1		1			1	1	1	1
HVAEP1-G005832				1	1	1	1		1	1	1								1	1	1	1	1		1					1	1		1	1		1			1	1		1				1
HVAEP1-G005833		1									1		1	1										1		1								1			1				1		1	1		
HVAEP1-G005835		1	1	1			1		1	1	1					1	1																	1	1	1		1	1				1		1	1
HVAEP1-G005837	1		1		1	1		1											1																	1				1		1	1		1	
HVAEP1-G005838		1											1	1							1																				1	1	1	1		
HVAEP1-G005839	1		1	1	1	1	1	1	1	1							1		1		1						1	1						1	1	1			1	1		1	1		1	1
HVAEP1-G005840	1	1	1		1	1	1	1					1	1							1				1							1	1	1						1	1	1	1	1	1	
HVAEP1-G005842	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G005843		1		1			1		1	1	1		1			1	1				1													1	1	1		1	1		1	1	1			1
HVAEP1-G005844	1	1	1		1	1	1																											1						1		1	1		1	
HVAEP1-G005845	1	1	1		1	1				1			1	1		1			1	1	1			1												1	1	1		1	1	1	1	1	1	
HVAEP1-G005846	1		1	1	1	1	1		1	1	1					1																		1		1		1	1	1		1	1		1	1
HVAEP1-G005847	1				1	1										1		1		1		1	1		1			1	1	1	1	1	1		1	1		1		1		1	1			
HVAEP1-G005849	1	1		1	1		1	1	1	1				1			1							1							1		1	1	1	1	1		1	1			1	1		1
HVAEP1-G005851	1	1		1	1	1				1			1	1						1	1							1		1			1		1	1				1	1	1	1	1		1
HVAEP1-G005852	1	1	1	1	1	1	1	1					1	1		1		1	1	1	1													1		1		1		1	1	1	1	1	1	1
HVAEP1-G005854	1	1	1	1			1	1			1	1		1		1	1		1		1						1		1				1	1	1	1		1		1		1	1	1	1	1
HVAEP1-G005855		1	1	1	1		1				1		1	1		1					1							1						1	1			1		1	1	1	1	1	1	1
HVAEP1-G005856		1	1		1	1		1	1	1		1	1	1		1					1			1								1	1			1	1	1	1	1	1	1	1	1	1	
HVAEP1-G005857	1		1		1	1	1					1																				1	1	1						1		1	1		1	
HVAEP1-G005860		1		1		1	1	1	1	1	1					1	1				1						1							1	1	1		1	1	1		1	1			1
HVAEP1-G005862	1			1		1	1		1	1	1					1				1														1		1		1	1			1	1			1
HVAEP1-G005863	1	1	1		1	1							1	1											1							1	1							1	1	1	1	1	1	
HVAEP1-G005864		1	1	1	1		1		1	1	1			1		1																		1		1		1	1	1			1	1	1	1
HVAEP1-G005865						1		1				1											1						1				1							1		1				
HVAEP1-G005866	1			1			1		1	1				1	1			1	1	1				1	1			1					1	1	1	1	1		1				1	1		1
HVAEP1-G005867	1		1		1	1																							1				1							1		1	1		1	
HVAEP1-G005868	1		1		1	1							1	1				1	1	1		1											1			1				1	1	1	1	1	1	
HVAEP1-G005869		1	1		1		1	1					1	1			1							1			1	1	1				1	1	1		1			1	1		1	1	1	
HVAEP1-G005870	1	1	1	1						1				1																						1							1	1	1	1
HVAEP1-G005871	1	1	1	1	1	1	1	1							1	1					1		1	1	1	1							1	1			1	1		1		1	1		1	1
HVAEP1-G005872	1	1	1	1	1	1	1	1		1	1		1	1		1																		1		1		1		1	1	1	1	1	1	1
HVAEP1-G005873	1			1			1		1	1	1		1	1		1																		1		1		1	1		1		1	1		1
HVAEP1-G005874	1	1	1	1	1		1	1	1	1	1			1		1								1										1		1	1	1	1	1			1	1	1	1
HVAEP1-G005877										1							1							1		1	1	1							1	1	1									
HVAEP1-G005882	1	1	1	1	1	1	1	1	1	1	1		1	1		1																		1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G005883			1	1	1		1	1	1	1	1					1											1	1						1	1	1		1	1	1					1	1
HVAEP1-G005884		1	1	1	1		1		1	1	1		1	1		1																		1		1		1	1	1	1		1	1	1	1
HVAEP1-G005885															1									1		1											1									
HVAEP1-G005886	1	1	1	1	1	1	1		1	1	1			1		1	1																	1	1	1		1	1	1		1	1	1	1	1
HVAEP1-G005887					1	1	1	1								1		1	1	1		1	1						1				1	1		1		1		1		1				
HVAEP1-G005888											1						1										1	1						1	1											
HVAEP1-G005889		1				1	1									1				1	1													1		1		1				1	1			
HVAEP1-G005890																		1	1	1																1										
HVAEP1-G005892		1	1										1	1										1													1				1		1	1	1	
HVAEP1-G005894	1	1	1		1	1	1	1	1		1		1					1		1	1													1		1			1	1	1	1	1		1	
HVAEP1-G005895		1		1					1				1	1	1			1	1	1				1												1	1		1		1		1	1		1
HVAEP1-G005896	1	1	1		1	1	1	1		1			1	1							1													1		1				1	1	1	1	1	1	
HVAEP1-G005897	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G005898	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G005900	1	1	1		1	1	1	1					1	1						1								1						1	1	1				1	1	1	1	1	1	
HVAEP1-G005901	1	1	1		1	1	1	1					1	1		1					1													1				1		1	1	1	1	1	1	
HVAEP1-G005904		1										1												1							1	1	1				1						1			
HVAEP1-G005905	1	1			1						1													1										1			1			1			1			
HVAEP1-G005906	1	1	1	1	1	1	1	1	1	1	1			1		1				1														1		1		1	1	1		1	1	1	1	1
HVAEP1-G005907			1		1			1			1					1		1	1	1				1	1	1							1	1		1	1	1		1					1	
HVAEP1-G005908	1	1	1		1	1		1				1	1					1	1	1	1	1	1		1				1	1			1			1				1	1	1	1		1	
HVAEP1-G005909	1	1	1		1	1	1	1		1		1			1			1	1	1										1		1	1	1		1				1		1	1		1	
HVAEP1-G005910	1	1	1	1	1	1	1	1	1	1	1					1					1		1										1	1		1		1	1	1		1	1		1	1
HVAEP1-G005911	1	1	1	1	1		1	1	1	1	1			1		1																		1		1		1	1	1			1	1	1	1
HVAEP1-G005912	1	1	1		1	1		1					1	1							1																			1	1	1	1	1	1	
HVAEP1-G005913	1	1			1		1				1		1	1				1	1	1	1				1					1		1	1	1		1				1	1	1	1	1		
HVAEP1-G005915	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G005916	1	1	1	1	1		1			1	1	1	1	1		1								1									1	1		1	1	1		1	1		1	1	1	1
HVAEP1-G005917		1	1	1	1	1	1	1		1	1			1		1			1	1										1			1	1		1		1		1		1	1	1	1	1
HVAEP1-G005918		1	1	1	1	1	1			1			1	1		1		1	1	1														1		1		1		1	1	1	1	1	1	1
HVAEP1-G005919	1					1	1											1	1	1					1								1	1		1						1	1			
HVAEP1-G005920	1		1	1	1	1	1	1																										1						1		1	1		1	1
HVAEP1-G005921		1			1	1	1	1					1	1				1	1	1	1													1		1				1	1	1	1	1		
HVAEP1-G005922		1						1			1	1	1	1		1					1	1		1		1				1	1	1	1	1			1	1		1	1	1	1	1		
HVAEP1-G005926		1	1			1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G005927			1	1	1		1		1	1	1					1	1																	1	1	1		1	1	1					1	1
HVAEP1-G005928	1	1	1	1	1		1		1	1	1		1	1		1		1	1					1		1								1		1	1	1	1	1	1		1	1	1	1
HVAEP1-G005929			1	1	1		1		1	1	1		1	1		1		1	1	1	1	1								1			1	1		1		1	1	1	1	1		1	1	1
HVAEP1-G005935	1	1	1	1	1	1	1		1	1	1			1		1	1	1			1													1	1	1		1	1	1		1	1	1	1	1
HVAEP1-G005937	1	1	1	1	1	1	1	1		1			1	1		1		1	1	1	1													1		1		1		1	1	1	1	1	1	1
HVAEP1-G005939																							1						1			1	1													
HVAEP1-G005940	1	1	1		1	1	1				1	1	1	1	1	1					1	1		1	1	1				1		1	1	1			1	1		1	1	1	1	1	1	
HVAEP1-G005941			1	1	1		1		1	1	1					1	1																	1	1	1		1	1	1					1	1
HVAEP1-G005942	1		1		1	1																																		1		1	1		1	
HVAEP1-G005943	1		1	1	1		1		1	1					1	1	1	1																1	1	1		1	1	1			1		1	1
HVAEP1-G005944	1		1		1	1		1																																1		1	1		1	
HVAEP1-G005945			1	1			1		1	1				1		1	1											1						1	1	1		1	1					1	1	1
HVAEP1-G005946	1	1	1	1	1	1			1	1			1	1		1					1			1												1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G005947		1		1			1		1	1	1			1		1	1			1				1										1	1	1	1	1	1				1	1		1
HVAEP1-G005951																															1	1	1													
HVAEP1-G005952		1				1							1	1		1					1			1								1	1				1	1			1	1	1	1		
HVAEP1-G005953		1					1				1		1	1							1			1		1								1			1				1	1	1	1		
HVAEP1-G005954		1											1	1	1	1					1			1		1											1	1			1	1	1	1		
HVAEP1-G005958	1	1	1		1	1	1	1			1		1	1		1					1			1										1			1	1		1	1	1	1	1	1	
HVAEP1-G005959	1	1	1	1	1		1		1	1			1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G005960	1	1		1			1	1			1	1	1	1	1						1					1							1	1						1	1	1	1	1		1
HVAEP1-G005961		1					1				1	1	1	1				1	1	1				1		1							1	1		1	1				1		1	1		
HVAEP1-G005962		1											1	1				1	1	1	1			1		1			1				1			1	1				1	1	1	1		
HVAEP1-G005963	1	1	1		1	1		1										1	1	1																1				1		1	1		1	
HVAEP1-G005965		1	1		1			1	1			1							1	1			1	1	1						1		1			1	1		1	1			1		1	
HVAEP1-G005966	1		1		1	1		1			1															1				1			1	1						1		1	1		1	
HVAEP1-G005973	1		1		1	1	1																											1						1		1	1		1	
HVAEP1-G005975	1	1	1	1	1	1	1	1		1	1		1	1				1	1	1				1										1		1	1			1	1	1	1	1	1	1
HVAEP1-G005976										1													1							1		1	1			1										
HVAEP1-G005979		1		1			1		1	1	1					1	1			1	1						1							1	1	1		1	1			1	1			1
HVAEP1-G005981	1		1	1	1		1		1	1	1					1	1																	1	1	1		1	1	1			1		1	1
HVAEP1-G005982					1	1		1										1	1	1	1	1	1		1			1	1		1		1		1	1				1		1				
HVAEP1-G005983	1	1					1							1																				1									1	1		
HVAEP1-G005984									1								1					1			1								1		1				1							
HVAEP1-G005985	1	1	1	1	1		1		1	1	1		1	1	1	1	1							1		1	1	1						1	1	1	1	1	1	1	1		1	1	1	1
HVAEP1-G005986	1	1	1		1	1	1			1			1	1																		1	1	1		1				1	1	1	1	1	1	
HVAEP1-G005991	1	1	1	1	1	1	1	1								1				1	1		1							1			1	1		1		1		1		1	1		1	1
HVAEP1-G005992	1	1	1	1	1	1		1		1			1	1					1																	1				1	1	1	1	1	1	1
HVAEP1-G005993	1			1	1	1	1		1	1					1	1			1				1		1		1	1					1	1	1	1		1	1	1		1	1			1
HVAEP1-G005994	1	1		1			1		1	1			1	1	1	1										1								1		1		1	1		1		1	1		1
HVAEP1-G005995	1	1	1	1	1	1	1			1								1	1	1	1									1			1	1		1				1		1	1		1	1
HVAEP1-G005996		1				1					1		1	1	1											1		1						1	1						1	1	1	1		
HVAEP1-G005998	1						1	1		1	1						1			1				1										1	1	1	1			1			1			
HVAEP1-G005999	1	1	1	1	1		1		1	1	1			1		1	1				1													1	1	1		1	1	1		1	1	1	1	1
HVAEP1-G006000	1		1	1		1	1	1	1	1	1					1	1			1							1							1	1	1		1	1	1		1	1		1	1
HVAEP1-G006001	1	1	1		1	1	1	1		1			1	1		1					1			1										1		1	1	1		1	1	1	1	1	1	
HVAEP1-G006002	1	1	1	1	1		1		1	1	1			1		1	1										1	1						1	1	1		1	1	1			1	1	1	1
HVAEP1-G006003																											1								1											
HVAEP1-G006004	1		1	1	1		1	1	1	1	1					1	1										1	1						1	1	1		1	1	1			1		1	1
HVAEP1-G006006	1	1	1	1		1	1		1	1				1		1																		1		1		1	1			1	1	1	1	1
HVAEP1-G006007																	1											1							1											
HVAEP1-G006008																		1									1								1	1										
HVAEP1-G006010	1		1		1	1		1														1	1		1				1	1			1							1		1	1		1	
HVAEP1-G006011							1											1	1	1	1				1								1	1		1						1				
HVAEP1-G006013	1		1	1	1		1				1		1	1		1	1	1	1	1			1										1	1	1	1		1		1	1		1	1	1	1
HVAEP1-G006016	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G006017	1	1	1		1	1	1	1		1			1	1							1													1		1				1	1	1	1	1	1	
HVAEP1-G006019	1		1		1														1																	1				1			1		1	
HVAEP1-G006021	1		1	1		1	1			1			1			1	1	1	1	1			1						1			1	1	1	1	1		1			1	1	1		1	1
HVAEP1-G006024			1		1			1																	1								1							1					1	
HVAEP1-G006025	1	1				1	1	1	1	1			1			1		1	1	1		1											1	1		1		1	1	1	1	1	1			
HVAEP1-G006033	1		1	1		1	1		1	1	1						1			1														1	1	1			1			1	1		1	1
HVAEP1-G006034	1		1	1	1	1	1	1			1					1		1	1	1	1													1		1		1		1		1	1		1	1
HVAEP1-G006036		1				1												1	1		1		1				1					1	1		1	1						1	1			
HVAEP1-G006037		1											1	1							1																				1	1	1	1		
HVAEP1-G006040	1	1	1		1	1		1					1	1							1																			1	1	1	1	1	1	
HVAEP1-G006042	1	1	1	1	1	1	1	1	1	1			1	1		1			1					1		1								1		1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G006043	1		1		1	1	1	1		1						1		1	1		1						1	1						1	1	1		1		1		1	1		1	
HVAEP1-G006044	1	1			1	1	1	1			1		1	1		1			1	1	1													1		1		1		1	1	1	1	1		
HVAEP1-G006046		1		1			1		1		1			1		1			1					1		1								1		1	1	1	1				1	1		1
HVAEP1-G006047		1		1							1		1	1		1				1				1		1								1		1	1	1			1		1	1		1
HVAEP1-G006048	1	1			1			1			1		1	1							1		1										1	1						1	1	1	1	1		
HVAEP1-G006049		1		1			1		1	1	1			1		1	1	1	1								1	1						1	1	1		1	1				1	1		1
HVAEP1-G006050	1	1	1		1	1		1					1	1							1																			1	1	1	1	1	1	
HVAEP1-G006051		1					1						1	1					1		1			1										1		1	1				1	1	1	1		
HVAEP1-G006054	1	1	1	1	1	1	1	1	1	1			1	1		1	1																	1	1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G006055	1	1	1	1	1		1	1	1	1				1		1	1							1			1	1						1	1	1	1	1	1	1			1	1	1	1
HVAEP1-G006056		1	1		1		1	1					1	1	1		1									1	1							1	1					1	1		1	1	1	
HVAEP1-G006058	1	1	1			1	1	1	1				1													1			1				1	1					1	1	1	1	1		1	
HVAEP1-G006059											1		1	1		1		1	1							1								1		1		1			1			1		
HVAEP1-G006060		1						1						1					1	1				1												1	1			1			1	1		
HVAEP1-G006070		1									1		1	1				1	1	1				1		1								1		1	1				1		1	1		
HVAEP1-G006071				1			1		1	1	1					1	1			1		1	1		1					1	1	1	1	1	1	1		1	1							1
HVAEP1-G006072				1			1		1	1	1					1		1	1															1		1		1	1							1
HVAEP1-G006074	1	1	1		1	1		1					1	1					1		1	1											1			1				1	1	1	1	1	1	
HVAEP1-G006075							1																											1												
HVAEP1-G006076		1	1	1	1		1		1	1	1		1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G006077																		1	1	1																1										
HVAEP1-G006079	1	1	1	1	1	1	1	1	1	1	1			1		1																		1		1		1	1	1		1	1	1	1	1
HVAEP1-G006080											1																							1												
HVAEP1-G006081	1	1	1	1	1		1	1	1	1	1					1	1	1									1	1						1	1	1		1	1	1			1		1	1
HVAEP1-G006082		1	1	1	1	1	1	1		1	1			1							1			1				1						1	1	1	1			1		1	1	1	1	1
HVAEP1-G006083		1		1			1			1	1		1	1							1													1		1					1	1	1	1		1
HVAEP1-G006084							1							1																				1										1		
HVAEP1-G006085	1	1	1	1	1		1	1	1	1			1	1	1	1	1							1		1	1	1						1	1	1	1	1	1	1	1		1	1	1	1
HVAEP1-G006086				1	1	1	1		1	1	1					1	1				1							1						1	1	1		1	1	1		1				1
HVAEP1-G006087		1				1	1	1			1	1				1		1	1	1	1				1					1	1		1	1		1		1		1		1	1			
HVAEP1-G006090	1	1	1		1		1			1	1		1	1		1					1			1										1		1	1	1		1	1	1	1	1	1	
HVAEP1-G006091	1	1	1	1	1		1		1	1	1		1	1		1																		1		1		1	1	1	1		1	1	1	1
HVAEP1-G006092	1	1	1	1	1		1		1	1	1			1		1																		1		1		1	1	1			1	1	1	1
HVAEP1-G006093	1	1	1	1			1		1	1	1			1		1																		1		1		1	1				1	1	1	1
HVAEP1-G006094	1	1	1	1	1	1	1	1	1	1	1		1	1		1														1			1	1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G006095	1	1	1		1	1	1	1					1	1					1	1	1													1		1				1	1	1	1	1	1	
HVAEP1-G006096	1	1	1	1	1		1		1	1	1		1	1		1					1													1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G006097		1							1		1					1			1	1			1	1		1							1	1		1	1	1	1				1			
HVAEP1-G006098					1	1		1										1										1							1	1				1		1				
HVAEP1-G006099		1	1										1	1	1	1																						1			1		1	1	1	
HVAEP1-G006100		1		1	1		1		1	1	1					1	1										1	1						1	1	1		1	1	1			1			1
HVAEP1-G006101		1	1	1			1	1	1	1	1			1		1																		1		1		1	1	1			1	1	1	1
HVAEP1-G006102	1		1	1	1		1		1	1	1					1	1																	1	1	1		1	1	1			1		1	1
HVAEP1-G006103				1						1							1										1	1							1	1										1
HVAEP1-G006104		1		1			1		1			1	1							1	1	1	1		1				1	1	1		1	1		1			1		1	1	1			1
HVAEP1-G006106			1	1		1	1		1					1							1	1				1		1		1		1	1	1	1				1			1		1	1	1
HVAEP1-G006107	1	1	1	1	1		1		1	1	1		1	1		1	1		1	1														1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G006108	1	1	1	1	1	1	1	1		1			1	1		1	1				1			1		1								1	1	1	1	1		1	1	1	1	1	1	1
HVAEP1-G006114		1											1	1							1		1		1				1	1		1	1								1	1	1	1		
HVAEP1-G006116	1		1	1	1		1		1	1	1					1	1											1						1	1	1		1	1	1			1		1	1
HVAEP1-G006117			1					1					1	1		1			1		1		1	1		1							1			1	1	1		1	1	1		1	1	
HVAEP1-G006118	1	1	1	1	1	1	1	1		1			1	1		1		1	1															1		1		1		1	1	1	1	1	1	1
HVAEP1-G006119		1	1	1	1	1	1		1	1	1			1		1	1		1	1				1										1	1	1	1	1	1	1		1	1	1	1	1
HVAEP1-G006120																	1										1	1							1											
HVAEP1-G006121	1	1	1	1	1	1	1	1		1	1					1																		1		1		1		1		1	1		1	1
HVAEP1-G006122					1		1	1					1					1	1	1														1		1				1	1					
HVAEP1-G006124												1		1											1	1			1	1			1											1		
HVAEP1-G006126		1	1	1			1		1	1	1			1		1	1																	1	1	1		1	1				1	1	1	1
HVAEP1-G006127	1	1	1		1								1	1							1																			1	1	1	1	1	1	
HVAEP1-G006128	1	1	1		1	1	1	1					1						1	1					1					1	1		1	1		1				1	1	1	1		1	
